,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,favorite_count,retweet_count,dog_stage,dog_breeds,conf_level
471,798665375516884993,2016-11-15 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10,10,Lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,0,3666,Unknown,chow,0.243529
472,798644042770751489,2016-11-15 21:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10,10,Paull,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,0,1736,Unknown,English_springer,0.403698
473,798628517273620480,2016-11-15 20:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12,10,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,0,1856,Unknown,beagle,0.636169
474,798340744599797760,2016-11-15 01:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11,10,Davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,0,3130,Unknown,papillon,0.53318
475,798209839306514432,2016-11-14 17:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,9893,2418,Unknown,Pekinese,0.524583
476,797971864723324932,2016-11-14 01:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,10918,2880,pupper,American_Staffordshire_terrier,0.489845
477,797545162159308800,2016-11-12 21:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,13833,4599,Unknown,Pembroke,0.954089
478,797236660651966464,2016-11-12 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,18863,6128,Unknown,collie,0.767005
479,796865951799083009,2016-11-11 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,7285,1825,Unknown,Cardigan,0.8391290000000001
480,796759840936919040,2016-11-10 17:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,11169,2818,Unknown,American_Staffordshire_terrier,0.463996
481,796484825502875648,2016-11-09 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,7162,1644,doggo,cocker_spaniel,0.116924
482,796387464403357696,2016-11-09 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,10422,3876,Unknown,Pekinese,0.461164
483,796177847564038144,2016-11-09 02:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,0,13314,Unknown,golden_retriever,0.600276
484,796149749086875649,2016-11-09 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,30391,13314,Unknown,golden_retriever,0.600276
485,796116448414461957,2016-11-08 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,8610,2243,Unknown,Cardigan,0.700182
486,796080075804475393,2016-11-08 20:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,7996,2158,Unknown,chow,0.973846
487,796031486298386433,2016-11-08 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,10234,3489,Unknown,golden_retriever,0.893775
488,795464331001561088,2016-11-07 03:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,46604,21863,doggo,golden_retriever,0.193082
489,795400264262053889,2016-11-06 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,9469,2672,Unknown,golden_retriever,0.925494
491,794983741416415232,2016-11-05 19:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,0,3144,Unknown,schipperke,0.363272
492,794926597468000259,2016-11-05 15:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,9648,2152,Unknown,toy_poodle,0.0376618
493,794355576146903043,2016-11-04 01:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12,10,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,0,9622,Unknown,cocker_spaniel,0.500509
494,794332329137291264,2016-11-04 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,9102,2530,Unknown,Samoyed,0.988307
496,793962221541933056,2016-11-02 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,15856,4556,Unknown,Labrador_retriever,0.8616510000000001
497,793845145112371200,2016-11-02 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,8736,1739,Unknown,Old_English_sheepdog,0.7652770000000001
498,793614319594401792,2016-11-02 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13,10,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,0,2916,Unknown,golden_retriever,0.705092
499,793601777308463104,2016-11-01 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,7558,1510,Unknown,miniature_pinscher,0.538981
500,793500921481273345,2016-11-01 17:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,10086,2222,Unknown,golden_retriever,0.3261219999999999
501,793286476301799424,2016-11-01 03:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,23284,8562,Unknown,Afghan_hound,0.2746369999999999
502,793271401113350145,2016-11-01 02:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,8231,2236,Unknown,Siberian_husky,0.2316949999999999
503,793256262322548741,2016-11-01 01:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,18871,7768,Unknown,basset,0.2076219999999999
504,793241302385262592,2016-11-01 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,9951,3061,Unknown,golden_retriever,0.559308
505,793226087023144960,2016-10-31 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,9251,2704,Unknown,wire-haired_fox_terrier,0.456047
506,793210959003287553,2016-10-31 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,8449,2599,Unknown,French_bulldog,0.0187590999999999
507,793195938047070209,2016-10-31 21:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,14397,5254,puppo,Labrador_retriever,0.654762
508,793180763617361921,2016-10-31 20:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,6542,1857,Unknown,Lakeland_terrier,0.266824
509,793165685325201412,2016-10-31 19:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,8873,2618,Unknown,golden_retriever,0.946224
510,793150605191548928,2016-10-31 18:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,5832,1591,Unknown,Italian_greyhound,0.193869
512,793120401413079041,2016-10-31 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,11983,3664,Unknown,Labrador_retriever,0.7249439999999999
514,792883833364439040,2016-10-31 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,10675,3990,Unknown,standard_poodle,8.31451e-05
515,792773781206999040,2016-10-30 17:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,6978,1566,Unknown,Yorkshire_terrier,0.912804
516,792394556390137856,2016-10-29 15:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,12671,3999,Unknown,cocker_spaniel,0.746387
517,792050063153438720,2016-10-28 17:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,6758,1663,Unknown,komondor,0.942856
518,791672322847637504,2016-10-27 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,11113,2916,Unknown,golden_retriever,0.705092
519,791406955684368384,2016-10-26 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,12455,3841,Unknown,Pembroke,0.972629
520,791312159183634433,2016-10-26 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,8293,2356,Unknown,miniature_pinscher,0.892925
521,791026214425268224,2016-10-25 21:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1",11,10,Alfie,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,0,3789,Unknown,malamute,0.375098
522,790987426131050500,2016-10-25 18:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,9279,1981,Unknown,cocker_spaniel,0.349195
523,790946055508652032,2016-10-25 16:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,15823,4371,puppo,golden_retriever,0.245773
524,790723298204217344,2016-10-25 01:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,"https://twitter.com/dog_rates/status/789986466051088384/photo/1,https://twitter.com/dog_rates/status/789986466051088384/photo/1",12,10,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,0,2137,Unknown,golden_retriever,0.0785304999999999
525,790698755171364864,2016-10-24 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,7777,1796,Unknown,Bernese_mountain_dog,0.996541
526,790581949425475584,2016-10-24 15:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,19478,6616,Unknown,malinois,0.000152999
527,790337589677002753,2016-10-23 23:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,7403,1763,Unknown,Pembroke,0.658808
528,790277117346975746,2016-10-23 19:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,11856,2944,Unknown,Labrador_retriever,0.427742
529,789986466051088384,2016-10-23 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,8777,2137,Unknown,golden_retriever,0.0785304999999999
530,789628658055020548,2016-10-22 00:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,7056,1637,Unknown,chow,0.260702
531,789599242079838210,2016-10-21 22:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,6357,1785,Unknown,Chesapeake_Bay_retriever,0.8788219999999999
532,789530877013393408,2016-10-21 18:00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,11050,3144,Unknown,schipperke,0.363272
